"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu","wind_sp_mdnt","subisland_code","site_name","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged_notes","moonT","moonT_std","moonIndex","moonIndex_std","wind_sp"
"1994-05-14_ANI_RR","ANI","RR",34.013764,-119.442644,1994,1994-05-14,1994-05-14 20:34:00,1994-05-15 01:45:00,"N",1994-05-15,240.557356,34.013764,-4.33680868994202e-19,3.19106726333325,0.568588349506776,1.19606983240245,277.69699066699,8.17198676716055,0.000457784627592217,0.000457784627592217,101193.998416828,101293.537813964,287.466058714425,286.951716190906,284.802549919983,0,-6.97633941696304,0.186250648418259,3.24132735007003,"WAI","Rat Rock",5,14,NA,1994-05-14 19:52:49,1994-05-15 01:10:49,1994-05-14 20:34:00,1994-05-15 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,311,276.816666666667,10,10,0.0321543408360129,0.0361249924739599,0.4,0.6,NA,"","","","","Humboldt State University (H. Carter & D. Whitworth)","Wx 20:34 mostly clear, cloudy over mainland to north, 1/4 moon, SW wind 5 kn; 22:40 moon obscured by clouds, wind zero; 23:30 sky obscured by clouds; 23:46 wind up to 5-8 kn; 01:15 net billowing, wind 8-12 kn.First SCMU calling 20:42, tape on 20:55, 00:40-01:00 HRC checked 10-20 crevices but found nothing. General: The dive boat Vision was anchored on the south side with bright deck lights so we netted on the north side to reduce net illumination and generator noise. Some light from oil platforms Gilda, Grace, and Gail.",NA,4,4,0.712796503122166,0.712796503122166,3.24132735007003
"1994-06-07_ANI_EAI_N","ANI","EAI_N",34.016411,-119.362333,1994,1994-06-07,1994-06-07 21:05:00,1994-06-08 03:00:00,"N",1994-06-08,240.637667,34.016411,-4.33680868994202e-19,0.000893382273172705,-0.405919820671925,1.46077313895643,287.721388946793,6.84441326607273,0,0,101105.568860345,100900.756729434,289.214846723663,289.484067438992,286.235162063209,0,-35.7908392390439,0.010451772530008,0.405920803785928,"EAI","EAI North side, dock area",6,7,1,1994-06-07 20:08:17,1994-06-08 01:26:17,1994-06-07 21:05:00,1994-06-08 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,355,261.283333333333,1,1,0.0028169014084507,0.0038272628691714,1,0,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx ND. From 21:47 to 2:44, ASSP sporadically calling and flying over net.",NA,0,0,0,0,0.405920803785928
"1994-07-03_SBI_AP","SBI","AP",33.487622,-119.028535,1994,1994-07-03,1994-07-04 00:30:00,1994-07-04 03:30:00,"N",1994-07-04,240.971465,33.487622,3.81147386884634e-06,7.83671699167562,-3.57532442439916,1.85388228680921,280.345655387139,6.85318204058132,0.322143042436635,0.322143042436635,101145.994673485,101347.920968253,291.898429929864,289.677584238928,287.241783630242,0,-25.6039514073134,0.193628325551121,8.61377257346179,"SBI","Arch Point",7,3,1,1994-07-03 20:11:02,1994-07-04 01:29:02,1994-07-04 00:30:00,1994-07-04 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,180,59.0333333333333,6,6,0.0333333333333333,0.101637492941841,0.5,0.5,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,NA,2,0,0.365436742221164,0,8.61377257346179
"1994-07-12_SBI_ESP","SBI","ESP",33.482528,-119.041599,1994,1994-07-12,1994-07-12 23:35:00,1994-07-13 02:35:00,"N",1994-07-13,240.958401,33.482528,-4.33680868994202e-19,4.0377075890111,-1.61576550743191,0.97300998159386,249.003425467676,8.22788888962233,0.354004852517052,0.354004852517052,101270.236061412,101471.90458147,291.341940722494,290.034550765752,287.439460764057,0,-17.7621191315347,0.20828132525422,4.3489976718049,"SBI","Elephant Seal Point",7,12,1,1994-07-12 20:09:05,1994-07-13 01:27:05,1994-07-12 23:35:00,1994-07-13 02:35:00,NA,NA,NA,NA,NA,NA,NA,NA,180,112.083333333333,18,18,0.1,0.160594795539034,0.5,0.5,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,NA,0,0,0,0,4.3489976718049
"1994-07-13_SBI_AP","SBI","AP",33.487622,-119.028535,1994,1994-07-13,1994-07-14 00:00:00,1994-07-14 03:00:00,"N",1994-07-14,240.971465,33.487622,2.83992170619892e-06,2.59155065277376,-0.791063950048082,1.1298132225342,256.010115795229,8.89066604612822,0.80286267987121,0.80286267987121,101174.075793875,101374.863081386,291.443038858702,290.012160392206,287.284820349412,0,-10.709903199456,0.305689414651484,2.70959719496418,"SBI","Arch Point",7,13,1,1994-07-13 20:08:41,1994-07-14 01:26:41,1994-07-14 00:00:00,1994-07-14 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,86.6833333333333,9,9,0.05,0.103826187271679,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,NA,0,0,0,0,2.70959719496418
"1994-08-09_SBI_WCliffs","SBI","WCliffs",33.477633,-119.042881,1994,1994-08-09,1994-08-09 11:15:00,1994-08-10 02:15:00,"N",1994-08-10,240.957119,33.477633,-4.33680868994202e-19,2.35685215238202,0.942679777598408,1.06337948795476,238.977685212484,8.33522342948556,0.444096867227198,0,101399.824779119,101597.883906772,291.866698179346,291.86992167159,289.632145133985,0,-33.9895230618534,0.104960366695017,2.53838476817064,"SBI","West Cliffs",8,9,1,1994-08-09 19:50:05,1994-08-10 01:08:05,1994-08-09 23:15:00,1994-08-10 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,180,113.083333333333,6,6,0.0333333333333333,0.0530582166543848,1,0,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","4 bounce-outs, 1 unknown if ASSP or LESP (not included in no. captured)",NA,11,11,0.912189503862423,0.912189503862423,2.53838476817064
"1994-08-12_SBI_ESP","SBI","ESP",33.482528,-119.041599,1994,1994-08-12,1994-08-12 22:50:00,1994-08-13 02:00:00,"N",1994-08-13,240.958401,33.482528,-4.33680868994202e-19,1.04392112960234,1.09061593325283,1.12630663196821,237.575715629143,9.41164974889118,0.10141455449926,0,101167.506217287,101365.383448988,292.47352670765,292.242241597417,290.357204436616,0,-10.2187078232376,0.392012843549237,1.50970673930243,"SBI","Elephant Seal Point",8,12,1,1994-08-12 19:47:03,1994-08-13 01:05:03,1994-08-12 22:50:00,1994-08-13 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,190,135.05,4,4,0.0210526315789474,0.0296186597556461,0.75,0.25,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,NA,2,2,0.769926497137501,0.769926497137501,1.50970673930243
"1994-08-14_SBI_WCliffs","SBI","WCliffs",33.477633,-119.042881,1994,1994-08-14,1994-08-15 00:20:00,1994-08-15 03:20:00,"N",1994-08-15,240.957119,33.477633,-4.33680868994202e-19,2.81485937299943,0.639665720844186,1.21884232567533,195.457423332323,10.6901607716339,0.162055758167641,0,101201.42356618,101397.813770352,293.282371725081,293.154489388189,290.6219896749,1,8.1939845110978,0.620433073298244,2.88662528295341,"SBI","West Cliffs",8,14,2,1994-08-14 19:44:56,1994-08-15 01:02:56,1994-08-15 00:20:00,1994-08-15 03:20:00,NA,NA,NA,NA,NA,NA,NA,NA,180,42.9333333333333,6,6,0.0333333333333333,0.139751552795031,0.833333333333333,0.166666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,NA,1,1,0.620433073298244,0.620433073298244,2.88662528295341
"1994-04-16_ANI_EAI_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.923631510336885,0.923631510336885,NA
"1994-05-04_ANI_EAI_SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.684440548225787,0,NA
"1994-06-16_SBI_AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.556829455658212,0.556829455658212,NA
"1995-04-25_SBI_WP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA
